LAT,LON,YEAR,MO,DY,WS2M,T2M,RH2M,PS,T2MDEW,PRECTOTCORR
30.75,79.25,2024,9,29,1.24,7.14,72.28,64.99,1.95,0.14
30.75,79.75,2024,9,29,1.26,4.38,70.78,60.63,-1.29,0.23
30.75,80.25,2024,9,29,1.31,2.61,68.82,58.14,-3.6,0.21
30.75,80.75,2024,9,29,1.36,1.41,66.04,57.05,-5.35,0.1
26.25,73.25,2024,9,30,1.84,28.87,77.06,98.01,24.14,0.3
26.25,73.75,2024,9,30,1.91,27.9,81.66,97.38,24.3,0.4
26.25,74.25,2024,9,30,1.89,27.23,83.58,96.48,24.07,0.56
26.25,74.75,2024,9,30,1.78,27.19,84.31,96.42,24.2,0.59
26.25,75.25,2024,9,30,1.63,27.5,84.11,96.82,24.48,0.54
26.25,75.75,2024,9,30,1.49,27.86,83.53,97.33,24.72,0.42
26.25,76.25,2024,9,30,1.35,27.96,83.41,97.66,24.8,0.24
26.25,76.75,2024,9,30,1.33,27.62,84.23,97.67,24.62,0.16
26.25,77.25,2024,9,30,1.44,27.45,84.12,97.74,24.41,0.1
26.25,77.75,2024,9,30,1.54,27.41,83.99,97.99,24.33,0.14
26.25,78.25,2024,9,30,1.55,27.4,84.42,98.43,24.42,0.3
26.25,78.75,2024,9,30,1.51,27.33,85.62,98.89,24.6,0.48
26.25,79.25,2024,9,30,1.52,27.24,86.18,99.1,24.62,0.94
26.25,79.75,2024,9,30,1.53,27.19,86.26,99.24,24.58,1.32
26.25,80.25,2024,9,30,1.54,27.15,86.16,99.32,24.51,1.47
26.25,80.75,2024,9,30,1.55,27.1,86.01,99.38,24.43,1.34
26.75,73.25,2024,9,30,1.6,29.81,69.12,97.61,23.06,0.13
26.75,73.75,2024,9,30,1.68,28.72,75.75,97.33,23.66,0.2
26.75,74.25,2024,9,30,1.73,28.16,77.82,96.82,23.66,0.25
26.75,74.75,2024,9,30,1.66,27.64,80.91,96.49,23.89,0.29
26.75,75.25,2024,9,30,1.54,27.48,82.69,96.49,24.17,0.29
26.75,75.75,2024,9,30,1.43,27.64,82.78,96.79,24.36,0.23
26.75,76.25,2024,9,30,1.35,27.67,82.78,97.13,24.39,0.12
26.75,76.75,2024,9,30,1.33,27.64,83.03,97.64,24.4,0.06
26.75,77.25,2024,9,30,1.41,27.7,82.89,98.16,24.4,0.03
26.75,77.75,2024,9,30,1.5,27.7,83.02,98.57,24.42,0.06
26.75,78.25,2024,9,30,1.54,27.59,83.83,98.85,24.47,0.19
26.75,78.75,2024,9,30,1.58,27.37,85.41,99.01,24.6,0.52
26.75,79.25,2024,9,30,1.63,27.18,86.38,99.09,24.61,1.45
26.75,79.75,2024,9,30,1.67,27.15,86.19,99.16,24.55,1.98
26.75,80.25,2024,9,30,1.69,27.18,85.72,99.23,24.47,2.03
26.75,80.75,2024,9,30,1.68,27.21,85.23,99.3,24.39,1.64
27.25,73.25,2024,9,30,1.5,31.17,58.63,97.49,21.46,0.07
27.25,73.75,2024,9,30,1.48,30.21,64.41,97.3,21.99,0.06
27.25,74.25,2024,9,30,1.38,29.48,68.28,97.01,22.46,0.07
27.25,74.75,2024,9,30,1.35,28.45,74.22,96.55,23.03,0.1
27.25,75.25,2024,9,30,1.36,27.6,79.04,96.17,23.43,0.11
27.25,75.75,2024,9,30,1.39,27.19,81.35,96.09,23.6,0.09
27.25,76.25,2024,9,30,1.41,27.19,81.5,96.45,23.64,0.03
27.25,76.75,2024,9,30,1.36,27.59,81.38,97.6,24.01,0.01
27.25,77.25,2024,9,30,1.38,27.8,81.53,98.31,24.22,0.01
27.25,77.75,2024,9,30,1.44,27.85,81.81,98.68,24.29,0.02
27.25,78.25,2024,9,30,1.52,27.75,82.44,98.84,24.31,0.09
27.25,78.75,2024,9,30,1.59,27.53,84.06,98.91,24.46,0.33
27.25,79.25,2024,9,30,1.68,27.29,85.46,99,24.53,0.93
27.25,79.75,2024,9,30,1.74,27.23,85.68,99.07,24.51,1.23
27.25,80.25,2024,9,30,1.79,27.3,84.91,99.14,24.42,1.27
27.25,80.75,2024,9,30,1.83,27.48,83.44,99.21,24.27,1.12
27.75,73.25,2024,9,30,1.49,32.47,49.56,97.82,19.84,0.02
27.75,73.75,2024,9,30,1.47,31.79,52.66,97.58,19.88,0
27.75,74.25,2024,9,30,1.16,30.82,57.91,97.28,20.61,0.01
27.75,74.75,2024,9,30,1.08,29.58,64.82,96.86,21.53,0.01
27.75,75.25,2024,9,30,1.18,28.34,71.64,96.44,22.27,0.01
27.75,75.75,2024,9,30,1.36,27.41,76.79,96.26,22.72,0.01
27.75,76.25,2024,9,30,1.51,27.18,78.97,96.65,23.03,0
27.75,76.75,2024,9,30,1.47,27.44,80.04,97.65,23.56,0
27.75,77.25,2024,9,30,1.42,27.7,80.46,98.32,23.9,0
27.75,77.75,2024,9,30,1.42,27.84,80.61,98.63,24.03,0.01
27.75,78.25,2024,9,30,1.46,27.79,81.14,98.69,24.07,0.04
27.75,78.75,2024,9,30,1.5,27.58,82.94,98.78,24.28,0.11
27.75,79.25,2024,9,30,1.61,27.3,84.94,98.89,24.41,0.23
27.75,79.75,2024,9,30,1.7,27.13,85.98,98.95,24.47,0.42
27.75,80.25,2024,9,30,1.79,27.18,85.53,99,24.43,0.62
27.75,80.75,2024,9,30,1.85,27.4,84.11,99.06,24.34,0.75
28.25,73.25,2024,9,30,1.6,33.22,43.78,98.35,18.59,0
28.25,73.75,2024,9,30,1.56,32.74,45.53,98.05,18.42,0
28.25,74.25,2024,9,30,1.27,31.79,50.41,97.76,19.06,0
28.25,74.75,2024,9,30,1.09,30.75,56.01,97.5,19.97,0
28.25,75.25,2024,9,30,1.15,29.71,61.64,97.28,20.78,0
28.25,75.75,2024,9,30,1.38,28.79,67.02,97.24,21.44,0
28.25,76.25,2024,9,30,1.52,28.09,72.34,97.55,22.2,0
28.25,76.75,2024,9,30,1.49,27.71,76.07,97.91,22.79,0
28.25,77.25,2024,9,30,1.44,27.61,78.05,98.27,23.19,0
28.25,77.75,2024,9,30,1.4,27.58,78.97,98.47,23.39,0.01
28.25,78.25,2024,9,30,1.38,27.51,79.76,98.53,23.51,0.02
28.25,78.75,2024,9,30,1.43,27.35,81.56,98.64,23.78,0.05
28.25,79.25,2024,9,30,1.5,27.15,83.56,98.71,23.99,0.08
28.25,79.75,2024,9,30,1.56,26.92,85.64,98.7,24.18,0.19
28.25,80.25,2024,9,30,1.57,26.81,86.7,98.62,24.3,0.4
28.25,80.75,2024,9,30,1.55,26.77,86.75,98.34,24.28,0.72
28.75,73.25,2024,9,30,1.7,33.22,41.52,98.74,17.77,0
28.75,73.75,2024,9,30,1.63,32.92,42.47,98.47,17.62,0
28.75,74.25,2024,9,30,1.39,32.28,45.89,98.28,18.1,0
28.75,74.75,2024,9,30,1.21,31.57,49.56,98.12,18.76,0
28.75,75.25,2024,9,30,1.24,30.92,53.14,98.03,19.39,0
28.75,75.75,2024,9,30,1.41,30.28,57.22,98,20.01,0
28.75,76.25,2024,9,30,1.49,29.38,63.34,98.08,20.85,0
28.75,76.75,2024,9,30,1.43,28.52,68.82,98.12,21.53,0
28.75,77.25,2024,9,30,1.38,27.86,73.17,98.2,22.08,0
28.75,77.75,2024,9,30,1.33,27.45,75.82,98.27,22.44,0.01
28.75,78.25,2024,9,30,1.3,27.21,77.58,98.3,22.71,0.01
28.75,78.75,2024,9,30,1.35,26.96,80.66,98.3,23.22,0.01
28.75,79.25,2024,9,30,1.39,26.61,82.93,97.9,23.34,0.02
28.75,79.75,2024,9,30,1.35,26.2,85.45,97.28,23.45,0.14
28.75,80.25,2024,9,30,1.17,25.63,87.31,96.03,23.26,0.64
28.75,80.75,2024,9,30,0.99,24.89,88.3,94.12,22.72,1.43
29.25,73.25,2024,9,30,1.55,32.81,41.41,98.9,17.36,0
29.25,73.75,2024,9,30,1.55,32.47,42.31,98.68,17.27,0
29.25,74.25,2024,9,30,1.43,32.14,44.31,98.55,17.59,0
29.25,74.75,2024,9,30,1.33,31.7,46.89,98.43,18.07,0
29.25,75.25,2024,9,30,1.34,31.33,49.17,98.32,18.48,0
29.25,75.75,2024,9,30,1.44,30.96,51.35,98.23,18.8,0
29.25,76.25,2024,9,30,1.5,30.34,54.75,98.15,19.17,0
29.25,76.75,2024,9,30,1.45,29.37,60.2,98.08,19.86,0
29.25,77.25,2024,9,30,1.32,28.3,67.19,98.03,20.83,0
29.25,77.75,2024,9,30,1.21,27.46,72.95,97.97,21.69,0
29.25,78.25,2024,9,30,1.18,26.8,77.13,97.62,22.23,0.01
29.25,78.75,2024,9,30,1.24,25.96,81.78,96.52,22.47,0.01
29.25,79.25,2024,9,30,1.23,24.49,84.51,93.72,21.57,0.05
29.25,79.75,2024,9,30,1.22,23.51,86.52,91.38,21.01,0.37
29.25,80.25,2024,9,30,1.07,22.48,87.53,88.83,20.21,0.94
29.25,80.75,2024,9,30,0.91,21.09,87.69,85.61,18.86,1.77
29.75,73.25,2024,9,30,1.32,32.24,43.79,98.94,17.73,0
29.75,73.75,2024,9,30,1.39,31.75,45.22,98.78,17.72,0
29.75,74.25,2024,9,30,1.46,31.61,45.64,98.63,17.63,0
29.75,74.75,2024,9,30,1.48,31.51,46.12,98.47,17.62,0
29.75,75.25,2024,9,30,1.49,31.4,46.28,98.32,17.55,0
29.75,75.75,2024,9,30,1.53,31.2,46.41,98.16,17.42,0
29.75,76.25,2024,9,30,1.61,30.76,47.56,98.03,17.42,0
29.75,76.75,2024,9,30,1.58,29.79,53.16,97.88,18.3,0
29.75,77.25,2024,9,30,1.33,28.4,63.39,97.63,19.98,0
29.75,77.75,2024,9,30,1.15,27.03,72.02,96.91,21.13,0
29.75,78.25,2024,9,30,1.15,25.57,77.18,95.05,21.09,0.01
29.75,78.75,2024,9,30,1.23,23.34,81.41,91.12,19.83,0.03
29.75,79.25,2024,9,30,1.2,21.1,82.83,86.39,17.9,0.11
29.75,79.75,2024,9,30,1.23,19.52,83.28,82.8,16.42,0.35
29.75,80.25,2024,9,30,1.25,17.45,82.68,78.92,14.25,0.59
29.75,80.75,2024,9,30,1.27,14.53,80.87,74.06,10.94,0.96
30.25,73.25,2024,9,30,1.26,31.86,46.18,98.89,18.22,0
30.25,73.75,2024,9,30,1.38,31.34,47.5,98.75,18.15,0
30.25,74.25,2024,9,30,1.51,31.48,45.35,98.6,17.46,0
30.25,74.75,2024,9,30,1.6,31.71,43.16,98.42,16.82,0
30.25,75.25,2024,9,30,1.62,31.65,42.49,98.24,16.51,0
30.25,75.75,2024,9,30,1.63,31.23,43.55,98.05,16.54,0
30.25,76.25,2024,9,30,1.71,30.68,45.25,97.87,16.68,0
30.25,76.75,2024,9,30,1.78,29.1,53.22,97.04,17.84,0
30.25,77.25,2024,9,30,1.5,27.07,64.28,95.38,19.09,0
30.25,77.75,2024,9,30,1.25,24.88,72.11,92.72,19.16,0
30.25,78.25,2024,9,30,1.19,22.46,75.15,88.76,17.63,0
30.25,78.75,2024,9,30,1.23,19.38,76.5,83.07,14.93,0.02
30.25,79.25,2024,9,30,1.26,16.19,75.92,77.23,11.71,0.11
30.25,79.75,2024,9,30,1.32,12.63,75.84,71.5,8.18,0.15
30.25,80.25,2024,9,30,1.37,9.28,73.88,66.45,4.39,0.19
30.25,80.75,2024,9,30,1.39,6.37,69.61,62.28,0.47,0.27
30.75,73.25,2024,9,30,1.4,32.09,44.55,98.78,17.84,0
30.75,73.75,2024,9,30,1.56,31.71,44.75,98.65,17.54,0
30.75,74.25,2024,9,30,1.59,31.86,42.7,98.52,16.96,0
30.75,74.75,2024,9,30,1.62,31.94,41.44,98.36,16.55,0
30.75,75.25,2024,9,30,1.63,31.67,41.95,98.16,16.47,0
30.75,75.75,2024,9,30,1.64,31.07,44.04,97.88,16.67,0
30.75,76.25,2024,9,30,1.71,30.42,46.34,97.45,16.9,0
30.75,76.75,2024,9,30,1.82,26.95,58.62,94.27,17.55,0
30.75,77.25,2024,9,30,1.58,23.19,68.16,89.26,16.49,0
30.75,77.75,2024,9,30,1.33,19.94,70.99,84.16,14.14,0
30.75,78.25,2024,9,30,1.24,16.72,68.09,78.77,10.49,0
30.75,78.75,2024,9,30,1.35,11.81,65.31,70.94,5.13,0
30.75,79.25,2024,9,30,1.23,7.93,65.46,64.96,1.31,0.06
30.75,79.75,2024,9,30,1.17,5.38,65.48,60.62,-1.34,0.13
30.75,80.25,2024,9,30,1.17,4.01,62.81,58.13,-3.4,0.12
30.75,80.75,2024,9,30,1.23,3.37,57.48,57.04,-5.25,0.06
26.25,73.25,2024,10,1,2.44,29.17,73.16,97.82,23.46,0.04
26.25,73.75,2024,10,1,2.45,28.16,79.28,97.19,23.94,0.08
26.25,74.25,2024,10,1,2.63,27.49,81.51,96.28,23.81,0.1
26.25,74.75,2024,10,1,2.7,27.38,82.92,96.21,24.05,0.11
26.25,75.25,2024,10,1,2.6,27.64,83.58,96.6,24.44,0.16
26.25,75.75,2024,10,1,2.35,28.02,83.64,97.1,24.81,0.23
26.25,76.25,2024,10,1,2.07,28.29,83.44,97.43,25.03,0.29
26.25,76.75,2024,10,1,1.99,28.21,83.16,97.43,24.9,0.24
26.25,77.25,2024,10,1,2.12,28.12,82.81,97.5,24.77,0.16
26.25,77.75,2024,10,1,2.22,28.07,83,97.75,24.76,0.11
26.25,78.25,2024,10,1,2.21,28.02,83.89,98.18,24.91,0.11
26.25,78.75,2024,10,1,2.12,27.92,85.22,98.64,25.08,0.12
26.25,79.25,2024,10,1,2.14,27.84,85.59,98.84,25.07,0.1
26.25,79.75,2024,10,1,2.15,27.85,85.24,98.98,24.99,0.08
26.25,80.25,2024,10,1,2.15,27.89,84.85,99.07,24.92,0.09
26.25,80.75,2024,10,1,2.13,27.91,84.71,99.12,24.9,0.12
26.75,73.25,2024,10,1,2.56,30,64.94,97.41,22.2,0.01
26.75,73.75,2024,10,1,2.52,29.01,71.97,97.13,23.04,0.03
26.75,74.25,2024,10,1,2.64,28.48,74.94,96.61,23.23,0.04
26.75,74.75,2024,10,1,2.62,27.88,79.16,96.27,23.64,0.06
26.75,75.25,2024,10,1,2.49,27.65,81.97,96.26,24.06,0.08
26.75,75.75,2024,10,1,2.29,27.82,82.7,96.55,24.39,0.12
26.75,76.25,2024,10,1,2.11,28.08,82.62,96.89,24.62,0.16
26.75,76.75,2024,10,1,2.03,28.24,82.3,97.4,24.72,0.14
26.75,77.25,2024,10,1,2.04,28.29,82.09,97.9,24.74,0.11
26.75,77.75,2024,10,1,2.07,28.25,82.29,98.32,24.74,0.08
26.75,78.25,2024,10,1,2.07,28.1,83.14,98.6,24.78,0.07
26.75,78.75,2024,10,1,2.02,27.78,84.81,98.75,24.84,0.06
26.75,79.25,2024,10,1,2.04,27.53,85.54,98.83,24.75,0.06
26.75,79.75,2024,10,1,2.1,27.56,84.42,98.9,24.52,0.04
26.75,80.25,2024,10,1,2.14,27.69,83.1,98.97,24.33,0.04
26.75,80.75,2024,10,1,2.16,27.84,82.19,99.03,24.26,0.06
27.25,73.25,2024,10,1,2.83,31.17,55.81,97.29,20.74,0
27.25,73.75,2024,10,1,2.66,30.57,59.41,97.1,21.22,0
27.25,74.25,2024,10,1,2.55,29.91,63.56,96.79,21.76,0.01
27.25,74.75,2024,10,1,2.37,28.79,71.08,96.32,22.6,0.02
27.25,75.25,2024,10,1,2.22,27.87,77.62,95.94,23.31,0.03
27.25,75.75,2024,10,1,2.14,27.49,81.06,95.85,23.72,0.05
27.25,76.25,2024,10,1,2.16,27.62,81.53,96.2,23.96,0.06
27.25,76.75,2024,10,1,2.08,28.07,81.76,97.35,24.44,0.06
27.25,77.25,2024,10,1,2,28.12,82,98.05,24.54,0.08
27.25,77.75,2024,10,1,1.98,28.08,81.75,98.42,24.41,0.08
27.25,78.25,2024,10,1,1.99,27.98,81.59,98.57,24.25,0.06
27.25,78.75,2024,10,1,1.94,27.64,83.22,98.64,24.29,0.06
27.25,79.25,2024,10,1,1.92,27.34,84.42,98.73,24.28,0.05
27.25,79.75,2024,10,1,1.95,27.28,84.01,98.81,24.13,0.04
27.25,80.25,2024,10,1,2,27.46,82.29,98.88,23.91,0.04
27.25,80.75,2024,10,1,2.08,27.84,79.79,98.94,23.69,0.05
27.75,73.25,2024,10,1,3.04,32.35,48.14,97.59,19.3,0
27.75,73.75,2024,10,1,2.79,32.24,47.44,97.35,19.09,0
27.75,74.25,2024,10,1,2.43,31.53,50.66,97.05,19.59,0
27.75,74.75,2024,10,1,2.11,30.23,58.86,96.61,20.83,0
27.75,75.25,2024,10,1,1.95,28.9,67.99,96.19,22.05,0
27.75,75.75,2024,10,1,1.95,27.99,75.05,96.01,22.89,0.01
27.75,76.25,2024,10,1,2.08,27.81,78,96.4,23.38,0.01
27.75,76.75,2024,10,1,2.07,27.98,79.88,97.39,23.95,0.02
27.75,77.25,2024,10,1,2,27.92,80.83,98.06,24.09,0.04
27.75,77.75,2024,10,1,1.97,27.8,80.82,98.36,23.94,0.05
27.75,78.25,2024,10,1,1.95,27.65,80.74,98.42,23.74,0.06
27.75,78.75,2024,10,1,1.83,27.35,82.44,98.52,23.82,0.06
27.75,79.25,2024,10,1,1.73,27.05,83.96,98.62,23.88,0.05
27.75,79.75,2024,10,1,1.71,26.86,84.7,98.68,23.86,0.04
27.75,80.25,2024,10,1,1.75,26.99,83.55,98.74,23.73,0.04
27.75,80.75,2024,10,1,1.81,27.4,80.95,98.8,23.53,0.06
28.25,73.25,2024,10,1,3.04,33.29,42.26,98.08,17.89,0
28.25,73.75,2024,10,1,2.76,33.27,40.78,97.79,17.56,0
28.25,74.25,2024,10,1,2.36,32.78,42.28,97.5,17.89,0
28.25,74.75,2024,10,1,2.03,31.77,48.34,97.23,19.12,0
28.25,75.25,2024,10,1,1.86,30.65,55.99,97.01,20.47,0
28.25,75.75,2024,10,1,1.87,29.69,63.32,96.97,21.58,0
28.25,76.25,2024,10,1,1.94,28.98,69.5,97.28,22.49,0
28.25,76.75,2024,10,1,1.92,28.37,74.12,97.64,23.02,0
28.25,77.25,2024,10,1,1.89,27.9,76.63,98,23.17,0.01
28.25,77.75,2024,10,1,1.86,27.48,78.34,98.2,23.15,0.02
28.25,78.25,2024,10,1,1.81,27.12,80.14,98.26,23.16,0.04
28.25,78.75,2024,10,1,1.66,26.84,82.47,98.37,23.36,0.05
28.25,79.25,2024,10,1,1.51,26.71,83.19,98.44,23.39,0.04
28.25,79.75,2024,10,1,1.42,26.52,84.37,98.44,23.47,0.04
28.25,80.25,2024,10,1,1.38,26.51,84.58,98.37,23.51,0.06
28.25,80.75,2024,10,1,1.37,26.67,83.6,98.09,23.45,0.13
28.75,73.25,2024,10,1,2.66,33.92,38.21,98.44,16.7,0
28.75,73.75,2024,10,1,2.42,33.77,38.06,98.17,16.82,0
28.75,74.25,2024,10,1,2.12,33.42,39.49,97.99,17.28,0
28.75,74.75,2024,10,1,1.92,32.72,43.84,97.83,18.34,0
28.75,75.25,2024,10,1,1.85,31.99,48.88,97.74,19.44,0
28.75,75.75,2024,10,1,1.89,31.26,53.92,97.72,20.34,0
28.75,76.25,2024,10,1,1.93,30.32,59.88,97.8,21.17,0
28.75,76.75,2024,10,1,1.83,29.25,65.53,97.84,21.69,0
28.75,77.25,2024,10,1,1.72,28.26,70.61,97.93,22.09,0
28.75,77.75,2024,10,1,1.61,27.39,75.16,98,22.38,0
28.75,78.25,2024,10,1,1.49,26.73,79.09,98.03,22.62,0
28.75,78.75,2024,10,1,1.31,26.41,82.22,98.04,22.97,0.01
28.75,79.25,2024,10,1,1.23,26.32,82.22,97.64,22.87,0.02
28.75,79.75,2024,10,1,1.14,26.07,83.4,97.02,22.86,0.06
28.75,80.25,2024,10,1,0.98,25.67,84.38,95.78,22.66,0.24
28.75,80.75,2024,10,1,0.86,25.09,84.85,93.88,22.19,0.68
29.25,73.25,2024,10,1,2.18,34.18,36.72,98.56,16.24,0
29.25,73.75,2024,10,1,2,33.89,38,98.35,16.8,0
29.25,74.25,2024,10,1,1.79,33.57,40.05,98.23,17.45,0
29.25,74.75,2024,10,1,1.73,32.98,44.05,98.13,18.44,0
29.25,75.25,2024,10,1,1.81,32.37,47.75,98.03,19.22,0
29.25,75.75,2024,10,1,1.96,31.81,50.51,97.94,19.62,0
29.25,76.25,2024,10,1,2.05,31.1,53.31,97.87,19.87,0
29.25,76.75,2024,10,1,1.92,30.01,58.11,97.8,20.32,0
29.25,77.25,2024,10,1,1.63,28.7,65.59,97.75,21.2,0
29.25,77.75,2024,10,1,1.36,27.46,73.02,97.69,21.96,0
29.25,78.25,2024,10,1,1.19,26.43,78.77,97.36,22.32,0
29.25,78.75,2024,10,1,1.06,25.65,82.34,96.26,22.33,0
29.25,79.25,2024,10,1,1,24.49,82.89,93.47,21.26,0.06
29.25,79.75,2024,10,1,1.04,23.6,84.1,91.15,20.6,0.35
29.25,80.25,2024,10,1,0.95,22.62,84.89,88.6,19.8,0.61
29.25,80.75,2024,10,1,0.83,21.3,85.42,85.39,18.61,1.01
29.75,73.25,2024,10,1,1.87,33.79,39.22,98.58,16.87,0
29.75,73.75,2024,10,1,1.73,33.51,40.97,98.43,17.49,0
29.75,74.25,2024,10,1,1.6,33.29,42.44,98.29,17.94,0
29.75,74.75,2024,10,1,1.68,32.88,44.8,98.16,18.47,0
29.75,75.25,2024,10,1,1.86,32.41,46.56,98.01,18.72,0
29.75,75.75,2024,10,1,2.07,31.94,47.52,97.87,18.68,0
29.75,76.25,2024,10,1,2.18,31.35,48.75,97.74,18.64,0
29.75,76.75,2024,10,1,2.01,30.28,53.7,97.59,19.24,0
29.75,77.25,2024,10,1,1.56,28.71,63.75,97.35,20.67,0
29.75,77.75,2024,10,1,1.22,27.06,72.89,96.63,21.55,0
29.75,78.25,2024,10,1,1.09,25.4,78.42,94.79,21.27,0
29.75,78.75,2024,10,1,1.03,23.47,80.97,90.87,19.94,0.01
29.75,79.25,2024,10,1,0.99,21.17,81.72,86.16,17.78,0.07
29.75,79.75,2024,10,1,1.09,19.51,81.66,82.59,16.13,0.32
29.75,80.25,2024,10,1,1.19,17.44,81.31,78.73,14.03,0.42
29.75,80.75,2024,10,1,1.25,14.7,80.83,73.88,11.21,0.48
30.25,73.25,2024,10,1,1.55,33.12,43.12,98.54,17.71,0
30.25,73.75,2024,10,1,1.51,32.96,44.5,98.41,18.19,0
30.25,74.25,2024,10,1,1.55,32.97,43.85,98.27,18.06,0
30.25,74.75,2024,10,1,1.75,32.82,43.5,98.11,17.87,0
30.25,75.25,2024,10,1,1.97,32.43,44.16,97.93,17.84,0
30.25,75.75,2024,10,1,2.11,31.83,45.76,97.75,17.97,0
30.25,76.25,2024,10,1,2.11,31.21,47.44,97.57,18.05,0
30.25,76.75,2024,10,1,2,29.65,54.26,96.75,18.84,0
30.25,77.25,2024,10,1,1.62,27.35,65.62,95.1,19.85,0
30.25,77.75,2024,10,1,1.28,24.9,73.79,92.46,19.69,0
30.25,78.25,2024,10,1,1.11,22.45,76.37,88.51,17.97,0
30.25,78.75,2024,10,1,1.02,19.71,76.34,82.84,15.31,0.01
30.25,79.25,2024,10,1,1.12,16.35,74.32,77.03,11.57,0.03
30.25,79.75,2024,10,1,1.3,12.62,74.3,71.31,7.91,0.04
30.25,80.25,2024,10,1,1.48,9.23,75.12,66.28,4.67,0.07
30.25,80.75,2024,10,1,1.63,6.58,75.46,62.12,1.97,0.11
30.75,73.25,2024,10,1,1.22,33.04,43.53,98.43,17.78,0
30.75,73.75,2024,10,1,1.36,32.95,43.91,98.32,17.96,0
30.75,74.25,2024,10,1,1.55,32.88,43.08,98.2,17.7,0
30.75,74.75,2024,10,1,1.81,32.61,42.95,98.05,17.5,0
30.75,75.25,2024,10,1,1.98,32.08,44.41,97.85,17.61,0
30.75,75.75,2024,10,1,1.99,31.39,46.91,97.58,17.95,0
30.75,76.25,2024,10,1,1.79,30.82,48.41,97.14,18.01,0
30.75,76.75,2024,10,1,1.83,27.5,59.13,94,18.3,0
30.75,77.25,2024,10,1,1.67,23.41,69.82,89.01,17.18,0
30.75,77.75,2024,10,1,1.41,20.02,72.52,83.92,14.67,0
30.75,78.25,2024,10,1,1.21,16.99,68.22,78.54,10.85,0
30.75,78.75,2024,10,1,1.26,12.14,66.88,70.75,5.87,0
30.75,79.25,2024,10,1,1.32,7.97,65.45,64.78,1.49,0.01
30.75,79.75,2024,10,1,1.48,5.15,66.82,60.45,-1.09,0.03
30.75,80.25,2024,10,1,1.68,3.62,69.37,57.97,-2.24,0.05
30.75,80.75,2024,10,1,1.89,3.07,70.84,56.88,-2.61,0.06
26.25,73.25,2024,10,2,3.37,27.86,70,97.85,21.28,0.01
26.25,73.75,2024,10,2,3.3,27.03,76.12,97.22,22.07,0.04
26.25,74.25,2024,10,2,3.32,26.47,78.55,96.31,22.15,0.04
26.25,74.75,2024,10,2,3.4,26.46,80.3,96.24,22.58,0.02
26.25,75.25,2024,10,2,3.47,26.8,81.31,96.63,23.14,0.01
26.25,75.75,2024,10,2,3.47,27.24,81.95,97.13,23.7,0.03
26.25,76.25,2024,10,2,3.3,27.54,83,97.44,24.2,0.12
26.25,76.75,2024,10,2,3.2,27.73,83.2,97.43,24.44,0.26
26.25,77.25,2024,10,2,3.21,27.91,82.93,97.48,24.56,0.26
26.25,77.75,2024,10,2,3.18,28.06,82.89,97.72,24.69,0.19
26.25,78.25,2024,10,2,3,28.14,83.5,98.14,24.9,0.11
26.25,78.75,2024,10,2,2.64,28.1,84.88,98.58,25.17,0.11
26.25,79.25,2024,10,2,2.34,28.02,85.72,98.78,25.29,0.12
26.25,79.75,2024,10,2,2.1,28.04,85.84,98.91,25.32,0.12
26.25,80.25,2024,10,2,1.95,28.12,85.57,98.99,25.31,0.12
26.25,80.75,2024,10,2,1.89,28.18,85.14,99.05,25.25,0.14
26.75,73.25,2024,10,2,3.71,28.79,61.65,97.43,20.04,0
26.75,73.75,2024,10,2,3.66,27.81,69.5,97.15,21.2,0.01
26.75,74.25,2024,10,2,3.62,27.45,72.32,96.64,21.58,0.02
26.75,74.75,2024,10,2,3.59,26.95,76.8,96.3,22.21,0.01
26.75,75.25,2024,10,2,3.6,26.75,80.22,96.28,22.84,0
26.75,75.75,2024,10,2,3.59,26.94,81.86,96.56,23.38,0.02
26.75,76.25,2024,10,2,3.46,27.22,82.94,96.89,23.88,0.07
26.75,76.75,2024,10,2,3.3,27.66,83.01,97.39,24.33,0.17
26.75,77.25,2024,10,2,3.18,28.05,82.38,97.88,24.56,0.18
26.75,77.75,2024,10,2,2.96,28.28,81.92,98.27,24.67,0.12
26.75,78.25,2024,10,2,2.63,28.31,82.29,98.54,24.76,0.07
26.75,78.75,2024,10,2,2.25,28.1,83.81,98.69,24.9,0.06
26.75,79.25,2024,10,2,1.98,27.87,84.74,98.77,24.91,0.06
26.75,79.75,2024,10,2,1.87,27.92,83.75,98.83,24.75,0.05
26.75,80.25,2024,10,2,1.87,28.06,82.48,98.9,24.58,0.05
26.75,80.75,2024,10,2,1.91,28.2,81.56,98.97,24.48,0.1
27.25,73.25,2024,10,2,4.11,30.21,52.71,97.29,18.74,0
27.25,73.75,2024,10,2,4.03,29.45,58.28,97.11,19.64,0
27.25,74.25,2024,10,2,3.86,28.88,62.66,96.81,20.35,0
27.25,74.75,2024,10,2,3.64,27.83,70.07,96.34,21.33,0
27.25,75.25,2024,10,2,3.49,26.96,76.69,95.95,22.17,0
27.25,75.75,2024,10,2,3.47,26.62,80.49,95.85,22.75,0
27.25,76.25,2024,10,2,3.51,26.86,81.22,96.19,23.17,0.02
27.25,76.75,2024,10,2,3.3,27.46,81.97,97.32,23.92,0.05
27.25,77.25,2024,10,2,3.02,27.89,81.71,98.01,24.24,0.1
